S,B,layer,kernel,us
384,256,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",4.700600000000032
384,256,relu,aten::clamp_min_,0.9472000000000207
384,256,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",0.9472000000000207
384,256,fc2,aten::addmm,10.48929999999998
384,256,fc2,volta_sgemm_32x128_tn,8.098899999999981
384,256,fc2,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.3903999999999996
512,1,conv1,aten::cudnn_convolution,110.46299999999997
512,1,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.489599999999973
512,1,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,107.9734
512,1,pool1,aten::max_pool2d_with_indices,25.407100000000014
512,1,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",25.407100000000014
512,1,conv2,aten::cudnn_convolution,221.31100000000006
512,1,conv2,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",1.5487000000000308
512,1,conv2,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,219.7623
512,1,conv3,aten::cudnn_convolution,81.78309999999995
512,1,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",1.5966999999999643
512,1,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,80.18639999999998
512,1,conv4,aten::cudnn_convolution,21.983400000000007
512,1,conv4,volta_sgemm_128x128_nn,21.983400000000007
512,1,conv5,aten::cudnn_convolution,187.87430000000006
512,1,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",1.567900000000077
512,1,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,186.3064
512,1,conv6,aten::cudnn_convolution,20.44409999999998
512,1,conv6,volta_sgemm_128x64_nn,20.44409999999998
512,1,pool2,aten::mean,2.057400000000007
512,1,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",2.057400000000007
512,1,fc1,aten::addmm,1.2063999999999624
512,1,fc1,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",1.2063999999999624
512,1,relu,aten::clamp_min_,0.5951999999999998
512,1,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",0.5951999999999998
512,1,fc2,aten::addmm,1.1935999999999922
512,1,fc2,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",1.1935999999999922
512,8,conv1,aten::cudnn_convolution,713.7763999999997
512,8,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.284699999999975
512,8,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,711.4916999999998
512,8,pool1,aten::max_pool2d_with_indices,193.03629999999998
512,8,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",193.03629999999998
512,8,conv2,aten::cudnn_convolution,1770.2921999999999
512,8,conv2,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.0544000000002596
512,8,conv2,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,1768.2377999999997
512,8,conv3,aten::cudnn_convolution,794.0408000000002
512,8,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.268800000000101
512,8,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,791.7720000000002
512,8,conv4,aten::cudnn_convolution,167.3955999999999
512,8,conv4,volta_sgemm_128x64_nn,167.3955999999999
512,8,conv5,aten::cudnn_convolution,1275.8071999999995
512,8,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",1.8591999999999644
512,8,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,1273.9479999999996
512,8,conv6,aten::cudnn_convolution,205.82960000000008
512,8,conv6,volta_sgemm_128x64_nn,205.82960000000008
512,8,pool2,aten::mean,27.397400000000015
512,8,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",27.397400000000015
512,8,fc1,aten::addmm,3.54849999999999
512,8,fc1,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",3.54849999999999
512,8,relu,aten::clamp_min_,0.646400000000017
512,8,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",0.646400000000017
512,8,fc2,aten::addmm,1.5360000000000127
512,8,fc2,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",1.5360000000000127
512,64,conv1,aten::cudnn_convolution,9598.432799999999
512,64,conv1,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",3.7246999999988475
512,64,conv1,_5x_cudnn_volta_scudnn_128x32_relu_medium_nn_v1,9594.7081
512,64,pool1,aten::max_pool2d_with_indices,1726.2002999999997
512,64,pool1,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float, int>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",1726.2002999999997
512,64,conv2,aten::cudnn_convolution,14433.404899999989
512,64,conv2,volta_sgemm_128x64_nn,4040.9862999999996
512,64,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",6236.242699999995
512,64,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",4147.949199999996
512,64,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",8.226699999996345
512,64,conv3,aten::cudnn_convolution,6454.941699999998
512,64,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.4606999999978143
512,64,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,6452.480999999999
512,64,conv4,aten::cudnn_convolution,1849.4153
512,64,conv4,volta_sgemm_128x64_nn,1849.4153
512,64,conv5,aten::cudnn_convolution,14169.885099999996
512,64,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.550299999996059
512,64,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,14167.3348
512,64,conv6,aten::cudnn_convolution,2888.364
512,64,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",2.2880000000006477
512,64,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,2886.0759999999996
512,64,pool2,aten::mean,203.3909999999999
512,64,pool2,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>)",203.3909999999999
512,64,fc1,aten::addmm,12.201100000000043
512,64,fc1,volta_sgemm_64x32_sliced1x4_tn,9.929200000000083
512,64,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",2.2718999999999596
512,64,relu,aten::clamp_min_,0.8127000000000066
512,64,relu,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",0.8127000000000066
512,64,fc2,aten::addmm,4.182299999999986
512,64,fc2,volta_sgemm_32x32_sliced1x4_tn,4.182299999999986
512,111,conv1,aten::cudnn_convolution,126936.38769999982
512,111,conv1,Activity Buffer Request,25135.623600000094
512,111,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",15855.755400000204
512,111,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",69149.55460000006
512,111,conv1,volta_gcgemm_32x32_nt,41912.50369999986
512,111,conv1,Command Buffer Full,71686749.43079406
512,111,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",18.573999999981606
512,111,conv1,Buffer Flush,12710.453000000096
512,111,conv2,aten::cudnn_convolution,19128.667899999993
512,111,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",8563.883999999995
512,111,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",5448.550800000002
512,111,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",6.239599999992061
512,111,conv2,volta_sgemm_128x64_nn,5109.993500000006
512,111,conv3,aten::cudnn_convolution,4682.781800000002
512,111,conv3,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,4682.087400000001
512,111,conv3,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",0.6944000000003143
512,111,conv5,aten::cudnn_convolution,10727.312
512,111,conv5,_5x_cudnn_volta_scudnn_128x64_relu_xregs_large_nn_v1,10726.576000000001
512,111,conv5,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",0.735999999998603
512,111,conv6,aten::cudnn_convolution,2512.231700000001
512,111,conv6,_5x_cudnn_volta_scudnn_128x128_relu_medium_nn_v1,2511.4926000000014
512,111,conv6,"void cask__5x_cudnn::computeOffsetsKernel<false, false>(cask__5x_cudnn::ComputeOffsetsParams)",0.7390999999995984
512,111,fc1,aten::addmm,4.883100000000013
512,111,fc1,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",1.0686999999999898
512,111,fc1,volta_sgemm_128x32_tn,3.814400000000023
512,111,fc2,aten::addmm,2.252800000000002
512,111,fc2,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",0.7296000000000049
512,111,fc2,volta_sgemm_128x32_tn,1.523199999999997
512,128,conv1,aten::cudnn_convolution,144164.96030000242
512,128,conv1,Activity Buffer Request,28616.001399999775
512,128,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",15964.608500000064
512,128,conv1,"void fft2d_c2r_32x32<float, true, false, 0u, false, false>(float*, float2 const*, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, float*, float*, int2, cudnnActivationStruct, int, int)",81225.92999999996
512,128,conv1,volta_gcgemm_32x32_nt,46952.95870000034
512,128,conv1,Command Buffer Full,82242062.9484917
512,128,conv1,"void fft2d_r2c_32x32<float, false, 1u, true>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",21.463099999987755
512,128,conv1,Buffer Flush,14438.008299999778
512,128,conv2,aten::cudnn_convolution,13383.3466
512,128,conv2,"void cudnn::winograd_nonfused::winogradForwardData9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)",4231.988999999996
512,128,conv2,"void cudnn::winograd_nonfused::winogradForwardFilter9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)",4.27510000000475
512,128,conv2,volta_sgemm_128x64_nn,3524.8885000000037
512,128,conv2,"void cudnn::winograd_nonfused::winogradForwardOutput9x9_5x5<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)",5622.193999999998
512,256,conv1,aten::cudnn_convolution,266060.4758999951
512,256,conv1,Activity Buffer Request,53934.061999999314
512,256,conv1,"void fft2d_r2c_32x32<float, false, 0u, false>(float2*, float const*, int, int, int, int, int, int, int, int, int, cudnn::reduced_divisor, bool, int2, int, int)",29229.06559999947
